nohup: ignoring input
=================================================================
==================== PARAMETER CONFIGURATION ====================
=================================================================
model=LeNet5_Original (rotated)
criterion=CrossEntropy
C=64
lr=0.001
lambda_reg=0.0002
alpha=0.6
[T1=lambda_reg*alpha=0.00012]
[T2=lambda_reg*(1-alpha)=8e-05]
subgradient_step=100000.0
w0=-0.031
r=2
bucket_zero=32
BestQuantization_target_acc=99.8
final_target_acc=99.7
target_zstd_ratio=0.0179
min_xi=0
max_xi=1
upper_c=1663370
lower_c=0.01
c1=10
c2=1000
first_best_indices=20
accuracy_tollerance=0.2
zeta=50000
l=0.5
n_epochs=100
max_iterations=15
train_optimizer=ADAM
entropy_optimizer=FISTA
pruning=Y
QuantizationType=center
sparsity_threshold=0.001
------------------------------------------------------------
delta = 7.1
Epoch 1: A_NQ = 94.41, H_NQ = 981900, A_Q = 93.32, H_Q = 53223, zstd_ratio = 3.51%, sparse_ratio = 2.73%, sparsity = 87.27% , sparse_accuracy = 93.31, training_time = 1054s
Epoch 7: A_NQ = 97.98, H_NQ = 981830, A_Q = 97.93, H_Q = 29707, zstd_ratio = 2.09%, sparse_ratio = 1.57%, sparsity = 94.70% , sparse_accuracy = 97.95, training_time = 1454s
Epoch 8: A_NQ = 97.54, H_NQ = 981892, A_Q = 97.65, H_Q = 28682, zstd_ratio = 2.04%, sparse_ratio = 1.50%, sparsity = 94.95% , sparse_accuracy = 97.63, training_time = 1531s
Epoch 9: A_NQ = 98.19, H_NQ = 981894, A_Q = 98.21, H_Q = 27359, zstd_ratio = 1.96%, sparse_ratio = 1.45%, sparsity = 95.26% , sparse_accuracy = 98.18, training_time = 1541s
Epoch 10: A_NQ = 98.25, H_NQ = 981840, A_Q = 98.14, H_Q = 27167, zstd_ratio = 1.94%, sparse_ratio = 1.42%, sparsity = 95.29% , sparse_accuracy = 98.12, training_time = 1529s
Epoch 11: A_NQ = 98.33, H_NQ = 981904, A_Q = 98.26, H_Q = 26655, zstd_ratio = 1.90%, sparse_ratio = 1.40%, sparsity = 95.41% , sparse_accuracy = 98.27, training_time = 1524s
Epoch 12: A_NQ = 98.17, H_NQ = 981910, A_Q = 98.31, H_Q = 25180, zstd_ratio = 1.83%, sparse_ratio = 1.33%, sparsity = 95.75% , sparse_accuracy = 98.32, training_time = 1535s
Epoch 13: A_NQ = 97.96, H_NQ = 981896, A_Q = 98.27, H_Q = 25227, zstd_ratio = 1.83%, sparse_ratio = 1.34%, sparsity = 95.73% , sparse_accuracy = 98.29, training_time = 1516s
Epoch 14: A_NQ = 97.98, H_NQ = 981870, A_Q = 98.04, H_Q = 24382, zstd_ratio = 1.79%, sparse_ratio = 1.30%, sparsity = 95.93% , sparse_accuracy = 98.02, training_time = 1485s
Epoch 15: A_NQ = 98.18, H_NQ = 981878, A_Q = 98.32, H_Q = 23906, zstd_ratio = 1.75%, sparse_ratio = 1.27%, sparsity = 96.03% , sparse_accuracy = 98.33, training_time = 1523s
Epoch 16: A_NQ = 98.05, H_NQ = 981860, A_Q = 98.07, H_Q = 23186, zstd_ratio = 1.70%, sparse_ratio = 1.24%, sparsity = 96.20% , sparse_accuracy = 98.05, training_time = 1542s
Epoch 17: A_NQ = 98.17, H_NQ = 981880, A_Q = 97.88, H_Q = 23711, zstd_ratio = 1.74%, sparse_ratio = 1.27%, sparsity = 96.07% , sparse_accuracy = 97.89, training_time = 1545s
Epoch 18: A_NQ = 98.55, H_NQ = 981888, A_Q = 98.26, H_Q = 23653, zstd_ratio = 1.72%, sparse_ratio = 1.27%, sparsity = 96.07% , sparse_accuracy = 98.29, training_time = 1489s
Epoch 19: A_NQ = 98.36, H_NQ = 981814, A_Q = 98.52, H_Q = 23548, zstd_ratio = 1.74%, sparse_ratio = 1.26%, sparsity = 96.09% , sparse_accuracy = 98.52, training_time = 1513s
Epoch 20: A_NQ = 98.21, H_NQ = 981874, A_Q = 98.33, H_Q = 22905, zstd_ratio = 1.68%, sparse_ratio = 1.23%, sparsity = 96.24% , sparse_accuracy = 98.34, training_time = 1519s
Epoch 21: A_NQ = 98.2, H_NQ = 981894, A_Q = 98.37, H_Q = 22866, zstd_ratio = 1.71%, sparse_ratio = 1.23%, sparsity = 96.25% , sparse_accuracy = 98.38, training_time = 1494s
Epoch 22: A_NQ = 98.38, H_NQ = 981834, A_Q = 98.46, H_Q = 22613, zstd_ratio = 1.68%, sparse_ratio = 1.22%, sparsity = 96.30% , sparse_accuracy = 98.47, training_time = 1450s
Epoch 23: A_NQ = 98.57, H_NQ = 981878, A_Q = 98.18, H_Q = 22743, zstd_ratio = 1.68%, sparse_ratio = 1.22%, sparsity = 96.26% , sparse_accuracy = 98.16, training_time = 1475s
Epoch 24: A_NQ = 98.07, H_NQ = 981842, A_Q = 98.45, H_Q = 22764, zstd_ratio = 1.69%, sparse_ratio = 1.22%, sparsity = 96.26% , sparse_accuracy = 98.42, training_time = 1504s
Epoch 25: A_NQ = 98.27, H_NQ = 981886, A_Q = 98.33, H_Q = 22153, zstd_ratio = 1.64%, sparse_ratio = 1.19%, sparsity = 96.39% , sparse_accuracy = 98.32, training_time = 1468s
Epoch 26: A_NQ = 98.54, H_NQ = 981848, A_Q = 98.34, H_Q = 21358, zstd_ratio = 1.60%, sparse_ratio = 1.16%, sparsity = 96.56% , sparse_accuracy = 98.35, training_time = 1481s
Epoch 27: A_NQ = 98.35, H_NQ = 981812, A_Q = 98.47, H_Q = 21572, zstd_ratio = 1.60%, sparse_ratio = 1.16%, sparsity = 96.50% , sparse_accuracy = 98.47, training_time = 1461s
Epoch 28: A_NQ = 98.35, H_NQ = 981624, A_Q = 98.52, H_Q = 21572, zstd_ratio = 1.59%, sparse_ratio = 1.16%, sparsity = 96.49% , sparse_accuracy = 98.55, training_time = 1451s
Epoch 29: A_NQ = 98.51, H_NQ = 981654, A_Q = 98.6, H_Q = 21092, zstd_ratio = 1.54%, sparse_ratio = 1.13%, sparsity = 96.59% , sparse_accuracy = 98.61, training_time = 1428s
Epoch 30: A_NQ = 98.37, H_NQ = 981874, A_Q = 98.34, H_Q = 20942, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.63% , sparse_accuracy = 98.35, training_time = 1474s
Epoch 31: A_NQ = 98.43, H_NQ = 981898, A_Q = 98.51, H_Q = 20829, zstd_ratio = 1.54%, sparse_ratio = 1.13%, sparsity = 96.65% , sparse_accuracy = 98.53, training_time = 1453s
Epoch 32: A_NQ = 98.48, H_NQ = 981878, A_Q = 98.65, H_Q = 20317, zstd_ratio = 1.50%, sparse_ratio = 1.10%, sparsity = 96.76% , sparse_accuracy = 98.64, training_time = 1475s
Epoch 33: A_NQ = 98.34, H_NQ = 981862, A_Q = 98.68, H_Q = 20175, zstd_ratio = 1.49%, sparse_ratio = 1.10%, sparsity = 96.80% , sparse_accuracy = 98.67, training_time = 1495s
Epoch 34: A_NQ = 98.65, H_NQ = 981882, A_Q = 98.44, H_Q = 20122, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.80% , sparse_accuracy = 98.47, training_time = 1494s
Epoch 35: A_NQ = 98.51, H_NQ = 981732, A_Q = 98.75, H_Q = 20436, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.73% , sparse_accuracy = 98.75, training_time = 1445s
Epoch 36: A_NQ = 98.5, H_NQ = 981868, A_Q = 98.56, H_Q = 20302, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.76% , sparse_accuracy = 98.56, training_time = 1384s
Epoch 37: A_NQ = 98.51, H_NQ = 981578, A_Q = 98.55, H_Q = 19655, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.90% , sparse_accuracy = 98.54, training_time = 1393s
Epoch 38: A_NQ = 98.62, H_NQ = 981844, A_Q = 98.46, H_Q = 20878, zstd_ratio = 1.51%, sparse_ratio = 1.12%, sparsity = 96.62% , sparse_accuracy = 98.44, training_time = 1378s
Epoch 39: A_NQ = 98.07, H_NQ = 981852, A_Q = 97.99, H_Q = 20649, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.67% , sparse_accuracy = 97.97, training_time = 1350s
Epoch 40: A_NQ = 98.23, H_NQ = 981732, A_Q = 98.36, H_Q = 19781, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.86% , sparse_accuracy = 98.36, training_time = 1355s
Epoch 41: A_NQ = 98.5, H_NQ = 981860, A_Q = 98.23, H_Q = 20282, zstd_ratio = 1.48%, sparse_ratio = 1.09%, sparsity = 96.75% , sparse_accuracy = 98.2, training_time = 1342s
Epoch 42: A_NQ = 98.44, H_NQ = 981888, A_Q = 98.44, H_Q = 19854, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.85% , sparse_accuracy = 98.45, training_time = 1311s
Epoch 43: A_NQ = 97.93, H_NQ = 981904, A_Q = 97.95, H_Q = 19456, zstd_ratio = 1.45%, sparse_ratio = 1.04%, sparsity = 96.93% , sparse_accuracy = 97.95, training_time = 1304s
Epoch 44: A_NQ = 98.52, H_NQ = 981884, A_Q = 98.41, H_Q = 19813, zstd_ratio = 1.43%, sparse_ratio = 1.05%, sparsity = 96.85% , sparse_accuracy = 98.41, training_time = 1316s
Epoch 45: A_NQ = 98.74, H_NQ = 981786, A_Q = 98.8, H_Q = 18850, zstd_ratio = 1.40%, sparse_ratio = 1.02%, sparsity = 97.06% , sparse_accuracy = 98.8, training_time = 1313s
Epoch 46: A_NQ = 98.54, H_NQ = 981820, A_Q = 98.28, H_Q = 19500, zstd_ratio = 1.43%, sparse_ratio = 1.05%, sparsity = 96.91% , sparse_accuracy = 98.28, training_time = 1307s
Epoch 47: A_NQ = 98.51, H_NQ = 981886, A_Q = 98.68, H_Q = 19561, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 96.91% , sparse_accuracy = 98.7, training_time = 1268s
Epoch 48: A_NQ = 98.54, H_NQ = 981798, A_Q = 98.51, H_Q = 19550, zstd_ratio = 1.43%, sparse_ratio = 1.05%, sparsity = 96.91% , sparse_accuracy = 98.48, training_time = 1319s
Epoch 49: A_NQ = 98.58, H_NQ = 981768, A_Q = 98.67, H_Q = 19599, zstd_ratio = 1.42%, sparse_ratio = 1.05%, sparsity = 96.90% , sparse_accuracy = 98.66, training_time = 1302s
Epoch 50: A_NQ = 98.58, H_NQ = 981776, A_Q = 98.64, H_Q = 19394, zstd_ratio = 1.41%, sparse_ratio = 1.04%, sparsity = 96.94% , sparse_accuracy = 98.64, training_time = 1294s
Epoch 51: A_NQ = 98.43, H_NQ = 981868, A_Q = 98.78, H_Q = 19582, zstd_ratio = 1.43%, sparse_ratio = 1.05%, sparsity = 96.90% , sparse_accuracy = 98.77, training_time = 1288s
Epoch 52: A_NQ = 98.4, H_NQ = 981868, A_Q = 98.66, H_Q = 18921, zstd_ratio = 1.40%, sparse_ratio = 1.01%, sparsity = 97.04% , sparse_accuracy = 98.62, training_time = 1278s
Epoch 53: A_NQ = 98.21, H_NQ = 981878, A_Q = 98.48, H_Q = 20020, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.80% , sparse_accuracy = 98.49, training_time = 1284s
Epoch 54: A_NQ = 98.29, H_NQ = 981878, A_Q = 98.81, H_Q = 19276, zstd_ratio = 1.42%, sparse_ratio = 1.03%, sparsity = 96.96% , sparse_accuracy = 98.81, training_time = 1207s
Epoch 55: A_NQ = 97.99, H_NQ = 981880, A_Q = 98.16, H_Q = 19075, zstd_ratio = 1.41%, sparse_ratio = 1.03%, sparsity = 97.01% , sparse_accuracy = 98.18, training_time = 1212s
Epoch 56: A_NQ = 98.17, H_NQ = 981886, A_Q = 98.21, H_Q = 19401, zstd_ratio = 1.40%, sparse_ratio = 1.04%, sparsity = 96.94% , sparse_accuracy = 98.19, training_time = 1201s
Epoch 57: A_NQ = 98.33, H_NQ = 981856, A_Q = 98.49, H_Q = 19092, zstd_ratio = 1.40%, sparse_ratio = 1.03%, sparsity = 96.99% , sparse_accuracy = 98.49, training_time = 1293s
Epoch 58: A_NQ = 98.65, H_NQ = 981868, A_Q = 98.25, H_Q = 18716, zstd_ratio = 1.39%, sparse_ratio = 1.00%, sparsity = 97.08% , sparse_accuracy = 98.24, training_time = 1281s
Epoch 59: A_NQ = 98.86, H_NQ = 981820, A_Q = 98.61, H_Q = 19072, zstd_ratio = 1.40%, sparse_ratio = 1.01%, sparsity = 97.00% , sparse_accuracy = 98.61, training_time = 1252s
Epoch 60: A_NQ = 98.73, H_NQ = 981892, A_Q = 98.55, H_Q = 18792, zstd_ratio = 1.38%, sparse_ratio = 1.00%, sparsity = 97.06% , sparse_accuracy = 98.53, training_time = 1273s
Epoch 61: A_NQ = 98.53, H_NQ = 981864, A_Q = 98.68, H_Q = 18805, zstd_ratio = 1.38%, sparse_ratio = 1.02%, sparsity = 97.06% , sparse_accuracy = 98.66, training_time = 1268s
Epoch 62: A_NQ = 98.89, H_NQ = 981756, A_Q = 98.82, H_Q = 19152, zstd_ratio = 1.41%, sparse_ratio = 1.03%, sparsity = 96.98% , sparse_accuracy = 98.81, training_time = 1265s
Epoch 63: A_NQ = 98.73, H_NQ = 981884, A_Q = 98.51, H_Q = 18552, zstd_ratio = 1.37%, sparse_ratio = 1.00%, sparsity = 97.11% , sparse_accuracy = 98.51, training_time = 1252s
Epoch 64: A_NQ = 98.74, H_NQ = 981866, A_Q = 98.64, H_Q = 18884, zstd_ratio = 1.38%, sparse_ratio = 1.01%, sparsity = 97.04% , sparse_accuracy = 98.65, training_time = 1246s
Epoch 65: A_NQ = 98.54, H_NQ = 981882, A_Q = 98.27, H_Q = 19118, zstd_ratio = 1.39%, sparse_ratio = 1.02%, sparsity = 96.98% , sparse_accuracy = 98.29, training_time = 1256s
Epoch 66: A_NQ = 98.23, H_NQ = 981870, A_Q = 98.48, H_Q = 18924, zstd_ratio = 1.38%, sparse_ratio = 1.01%, sparsity = 97.03% , sparse_accuracy = 98.49, training_time = 1261s
Epoch 67: A_NQ = 98.67, H_NQ = 981812, A_Q = 98.62, H_Q = 18955, zstd_ratio = 1.38%, sparse_ratio = 1.01%, sparsity = 97.01% , sparse_accuracy = 98.62, training_time = 1201s
Epoch 68: A_NQ = 98.56, H_NQ = 981902, A_Q = 98.54, H_Q = 18903, zstd_ratio = 1.36%, sparse_ratio = 1.01%, sparsity = 97.03% , sparse_accuracy = 98.52, training_time = 1166s
Epoch 69: A_NQ = 98.62, H_NQ = 981804, A_Q = 98.65, H_Q = 18624, zstd_ratio = 1.36%, sparse_ratio = 1.00%, sparsity = 97.09% , sparse_accuracy = 98.66, training_time = 1144s
Epoch 70: A_NQ = 98.33, H_NQ = 981860, A_Q = 98.25, H_Q = 18911, zstd_ratio = 1.37%, sparse_ratio = 1.01%, sparsity = 97.02% , sparse_accuracy = 98.24, training_time = 1257s
Epoch 71: A_NQ = 98.66, H_NQ = 981862, A_Q = 98.49, H_Q = 18915, zstd_ratio = 1.37%, sparse_ratio = 1.01%, sparsity = 97.03% , sparse_accuracy = 98.47, training_time = 1219s
Epoch 72: A_NQ = 98.65, H_NQ = 981882, A_Q = 98.74, H_Q = 19554, zstd_ratio = 1.40%, sparse_ratio = 1.04%, sparsity = 96.88% , sparse_accuracy = 98.74, training_time = 1192s
Epoch 73: A_NQ = 98.56, H_NQ = 981846, A_Q = 98.67, H_Q = 18874, zstd_ratio = 1.38%, sparse_ratio = 1.02%, sparsity = 97.04% , sparse_accuracy = 98.67, training_time = 1206s
Epoch 74: A_NQ = 98.43, H_NQ = 981844, A_Q = 98.13, H_Q = 19050, zstd_ratio = 1.39%, sparse_ratio = 1.02%, sparsity = 96.99% , sparse_accuracy = 98.12, training_time = 1222s
Epoch 75: A_NQ = 98.74, H_NQ = 981824, A_Q = 98.69, H_Q = 19159, zstd_ratio = 1.40%, sparse_ratio = 1.02%, sparsity = 96.98% , sparse_accuracy = 98.69, training_time = 1195s
Epoch 76: A_NQ = 98.51, H_NQ = 981852, A_Q = 98.7, H_Q = 18942, zstd_ratio = 1.38%, sparse_ratio = 1.01%, sparsity = 97.01% , sparse_accuracy = 98.71, training_time = 1182s
Epoch 77: A_NQ = 98.65, H_NQ = 981880, A_Q = 98.72, H_Q = 19226, zstd_ratio = 1.40%, sparse_ratio = 1.04%, sparsity = 96.95% , sparse_accuracy = 98.71, training_time = 1151s
Epoch 78: A_NQ = 98.73, H_NQ = 981850, A_Q = 98.84, H_Q = 18670, zstd_ratio = 1.36%, sparse_ratio = 1.00%, sparsity = 97.08% , sparse_accuracy = 98.82, training_time = 1196s
Epoch 79: A_NQ = 98.42, H_NQ = 981862, A_Q = 98.46, H_Q = 18798, zstd_ratio = 1.37%, sparse_ratio = 1.00%, sparsity = 97.04% , sparse_accuracy = 98.43, training_time = 1144s
Epoch 80: A_NQ = 98.48, H_NQ = 981530, A_Q = 98.47, H_Q = 18415, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.13% , sparse_accuracy = 98.45, training_time = 1139s
Epoch 81: A_NQ = 98.34, H_NQ = 981870, A_Q = 98.69, H_Q = 18442, zstd_ratio = 1.35%, sparse_ratio = 1.01%, sparsity = 97.12% , sparse_accuracy = 98.69, training_time = 1144s
Epoch 82: A_NQ = 98.51, H_NQ = 981860, A_Q = 98.56, H_Q = 19530, zstd_ratio = 1.40%, sparse_ratio = 1.04%, sparsity = 96.87% , sparse_accuracy = 98.56, training_time = 1197s
Epoch 83: A_NQ = 98.22, H_NQ = 981764, A_Q = 98.17, H_Q = 19042, zstd_ratio = 1.39%, sparse_ratio = 1.02%, sparsity = 96.99% , sparse_accuracy = 98.17, training_time = 1176s
Epoch 84: A_NQ = 98.48, H_NQ = 981898, A_Q = 98.23, H_Q = 18937, zstd_ratio = 1.39%, sparse_ratio = 1.02%, sparsity = 97.01% , sparse_accuracy = 98.21, training_time = 1170s
Epoch 85: A_NQ = 98.31, H_NQ = 981874, A_Q = 98.4, H_Q = 18777, zstd_ratio = 1.39%, sparse_ratio = 1.01%, sparsity = 97.04% , sparse_accuracy = 98.4, training_time = 1154s
Epoch 86: A_NQ = 98.87, H_NQ = 981858, A_Q = 98.73, H_Q = 18517, zstd_ratio = 1.36%, sparse_ratio = 0.99%, sparsity = 97.10% , sparse_accuracy = 98.73, training_time = 1193s
Epoch 87: A_NQ = 98.58, H_NQ = 981744, A_Q = 98.54, H_Q = 18635, zstd_ratio = 1.36%, sparse_ratio = 1.01%, sparsity = 97.08% , sparse_accuracy = 98.53, training_time = 1172s
Epoch 88: A_NQ = 98.68, H_NQ = 981848, A_Q = 98.58, H_Q = 18513, zstd_ratio = 1.36%, sparse_ratio = 1.01%, sparsity = 97.10% , sparse_accuracy = 98.57, training_time = 1170s
Epoch 89: A_NQ = 98.73, H_NQ = 981820, A_Q = 98.67, H_Q = 18536, zstd_ratio = 1.37%, sparse_ratio = 1.00%, sparsity = 97.10% , sparse_accuracy = 98.67, training_time = 1191s
Epoch 90: A_NQ = 98.63, H_NQ = 981826, A_Q = 98.42, H_Q = 19097, zstd_ratio = 1.39%, sparse_ratio = 1.01%, sparsity = 96.97% , sparse_accuracy = 98.43, training_time = 1144s
Epoch 91: A_NQ = 98.81, H_NQ = 981834, A_Q = 98.67, H_Q = 19455, zstd_ratio = 1.38%, sparse_ratio = 1.03%, sparsity = 96.88% , sparse_accuracy = 98.66, training_time = 1175s
Epoch 92: A_NQ = 98.67, H_NQ = 981858, A_Q = 98.69, H_Q = 18725, zstd_ratio = 1.37%, sparse_ratio = 1.00%, sparsity = 97.05% , sparse_accuracy = 98.69, training_time = 1145s
Epoch 93: A_NQ = 98.77, H_NQ = 981890, A_Q = 98.73, H_Q = 18372, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.12% , sparse_accuracy = 98.71, training_time = 1139s
Epoch 94: A_NQ = 98.65, H_NQ = 981822, A_Q = 98.71, H_Q = 18720, zstd_ratio = 1.36%, sparse_ratio = 1.01%, sparsity = 97.04% , sparse_accuracy = 98.72, training_time = 1144s
Epoch 95: A_NQ = 98.35, H_NQ = 981844, A_Q = 98.6, H_Q = 18289, zstd_ratio = 1.34%, sparse_ratio = 0.99%, sparsity = 97.14% , sparse_accuracy = 98.61, training_time = 1127s
Epoch 96: A_NQ = 98.62, H_NQ = 981836, A_Q = 98.57, H_Q = 18425, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.11% , sparse_accuracy = 98.56, training_time = 1052s
Epoch 97: A_NQ = 98.64, H_NQ = 981826, A_Q = 98.72, H_Q = 18364, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.13% , sparse_accuracy = 98.68, training_time = 1039s
Epoch 98: A_NQ = 98.9, H_NQ = 981882, A_Q = 98.83, H_Q = 18091, zstd_ratio = 1.33%, sparse_ratio = 0.98%, sparsity = 97.18% , sparse_accuracy = 98.84, training_time = 960s
Epoch 99: A_NQ = 98.58, H_NQ = 981884, A_Q = 98.44, H_Q = 18360, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.12% , sparse_accuracy = 98.46, training_time = 962s
Epoch 100: A_NQ = 98.47, H_NQ = 981672, A_Q = 98.61, H_Q = 17846, zstd_ratio = 1.33%, sparse_ratio = 0.97%, sparsity = 97.24% , sparse_accuracy = 98.63, training_time = 890s
------------------------------------------------------------
delta = 8.1
Epoch 1: A_NQ = 95.51, H_NQ = 981914, A_Q = 94.39, H_Q = 54839, zstd_ratio = 3.50%, sparse_ratio = 2.79%, sparsity = 86.72% , sparse_accuracy = 94.56, training_time = 1340s
Epoch 2: A_NQ = 97.06, H_NQ = 981908, A_Q = 97.12, H_Q = 47300, zstd_ratio = 3.13%, sparse_ratio = 2.45%, sparsity = 89.56% , sparse_accuracy = 97.05, training_time = 1528s
Epoch 3: A_NQ = 97.15, H_NQ = 981902, A_Q = 96.99, H_Q = 41397, zstd_ratio = 2.81%, sparse_ratio = 2.17%, sparsity = 91.51% , sparse_accuracy = 96.99, training_time = 1467s
Epoch 4: A_NQ = 96.7, H_NQ = 981876, A_Q = 97.13, H_Q = 37783, zstd_ratio = 2.60%, sparse_ratio = 1.96%, sparsity = 92.56% , sparse_accuracy = 97.07, training_time = 1568s
Epoch 5: A_NQ = 97.96, H_NQ = 981894, A_Q = 97.99, H_Q = 34797, zstd_ratio = 2.40%, sparse_ratio = 1.81%, sparsity = 93.38% , sparse_accuracy = 97.96, training_time = 1540s
Epoch 6: A_NQ = 97.67, H_NQ = 981896, A_Q = 97.8, H_Q = 32721, zstd_ratio = 2.25%, sparse_ratio = 1.70%, sparsity = 93.95% , sparse_accuracy = 97.78, training_time = 1517s
Epoch 7: A_NQ = 97.73, H_NQ = 981898, A_Q = 97.88, H_Q = 30743, zstd_ratio = 2.13%, sparse_ratio = 1.59%, sparsity = 94.46% , sparse_accuracy = 97.91, training_time = 1525s
Epoch 8: A_NQ = 97.95, H_NQ = 981862, A_Q = 98.11, H_Q = 29913, zstd_ratio = 2.11%, sparse_ratio = 1.57%, sparsity = 94.67% , sparse_accuracy = 98.13, training_time = 1546s
Epoch 9: A_NQ = 98.51, H_NQ = 981894, A_Q = 98.46, H_Q = 29818, zstd_ratio = 2.11%, sparse_ratio = 1.57%, sparsity = 94.69% , sparse_accuracy = 98.48, training_time = 1558s
Epoch 10: A_NQ = 97.69, H_NQ = 981838, A_Q = 98.34, H_Q = 28060, zstd_ratio = 2.03%, sparse_ratio = 1.48%, sparsity = 95.13% , sparse_accuracy = 98.34, training_time = 1549s
Epoch 11: A_NQ = 97.98, H_NQ = 981896, A_Q = 98.37, H_Q = 27223, zstd_ratio = 1.97%, sparse_ratio = 1.44%, sparsity = 95.32% , sparse_accuracy = 98.37, training_time = 1568s
Epoch 12: A_NQ = 98.0, H_NQ = 981850, A_Q = 98.04, H_Q = 26633, zstd_ratio = 1.94%, sparse_ratio = 1.42%, sparsity = 95.46% , sparse_accuracy = 98.05, training_time = 1540s
Epoch 13: A_NQ = 97.43, H_NQ = 981866, A_Q = 97.87, H_Q = 26080, zstd_ratio = 1.89%, sparse_ratio = 1.39%, sparsity = 95.58% , sparse_accuracy = 97.91, training_time = 1511s
Epoch 14: A_NQ = 98.23, H_NQ = 981735, A_Q = 98.44, H_Q = 25980, zstd_ratio = 1.89%, sparse_ratio = 1.39%, sparsity = 95.61% , sparse_accuracy = 98.45, training_time = 1502s
Epoch 15: A_NQ = 98.1, H_NQ = 981888, A_Q = 97.96, H_Q = 25132, zstd_ratio = 1.85%, sparse_ratio = 1.33%, sparsity = 95.80% , sparse_accuracy = 97.94, training_time = 1468s
Epoch 16: A_NQ = 98.49, H_NQ = 981850, A_Q = 98.54, H_Q = 24528, zstd_ratio = 1.80%, sparse_ratio = 1.32%, sparsity = 95.92% , sparse_accuracy = 98.54, training_time = 1446s
Epoch 17: A_NQ = 98.2, H_NQ = 981868, A_Q = 98.16, H_Q = 24130, zstd_ratio = 1.78%, sparse_ratio = 1.29%, sparsity = 96.00% , sparse_accuracy = 98.18, training_time = 1432s
Epoch 18: A_NQ = 98.35, H_NQ = 981806, A_Q = 98.38, H_Q = 23072, zstd_ratio = 1.72%, sparse_ratio = 1.24%, sparsity = 96.24% , sparse_accuracy = 98.37, training_time = 1453s
Epoch 19: A_NQ = 98.27, H_NQ = 981916, A_Q = 98.52, H_Q = 23564, zstd_ratio = 1.73%, sparse_ratio = 1.26%, sparsity = 96.12% , sparse_accuracy = 98.51, training_time = 1444s
Epoch 20: A_NQ = 98.44, H_NQ = 981866, A_Q = 98.26, H_Q = 23636, zstd_ratio = 1.72%, sparse_ratio = 1.26%, sparsity = 96.11% , sparse_accuracy = 98.26, training_time = 1430s
Epoch 21: A_NQ = 98.22, H_NQ = 981852, A_Q = 98.24, H_Q = 24382, zstd_ratio = 1.76%, sparse_ratio = 1.30%, sparsity = 95.93% , sparse_accuracy = 98.22, training_time = 1422s
Epoch 22: A_NQ = 98.34, H_NQ = 981898, A_Q = 98.37, H_Q = 23142, zstd_ratio = 1.69%, sparse_ratio = 1.24%, sparsity = 96.22% , sparse_accuracy = 98.36, training_time = 1424s
Epoch 23: A_NQ = 98.3, H_NQ = 981806, A_Q = 98.36, H_Q = 22549, zstd_ratio = 1.66%, sparse_ratio = 1.20%, sparsity = 96.36% , sparse_accuracy = 98.33, training_time = 1410s
Epoch 24: A_NQ = 98.34, H_NQ = 981902, A_Q = 98.62, H_Q = 22066, zstd_ratio = 1.65%, sparse_ratio = 1.18%, sparsity = 96.46% , sparse_accuracy = 98.63, training_time = 1410s
Epoch 25: A_NQ = 98.29, H_NQ = 981868, A_Q = 98.53, H_Q = 22000, zstd_ratio = 1.64%, sparse_ratio = 1.18%, sparsity = 96.47% , sparse_accuracy = 98.54, training_time = 1433s
Epoch 26: A_NQ = 98.41, H_NQ = 981898, A_Q = 98.53, H_Q = 22997, zstd_ratio = 1.66%, sparse_ratio = 1.22%, sparsity = 96.25% , sparse_accuracy = 98.54, training_time = 1443s
Epoch 27: A_NQ = 98.19, H_NQ = 981880, A_Q = 98.26, H_Q = 21879, zstd_ratio = 1.62%, sparse_ratio = 1.17%, sparsity = 96.50% , sparse_accuracy = 98.28, training_time = 1430s
Epoch 28: A_NQ = 98.63, H_NQ = 981764, A_Q = 98.54, H_Q = 21896, zstd_ratio = 1.63%, sparse_ratio = 1.18%, sparsity = 96.49% , sparse_accuracy = 98.54, training_time = 1442s
Epoch 29: A_NQ = 98.44, H_NQ = 981746, A_Q = 98.4, H_Q = 21683, zstd_ratio = 1.61%, sparse_ratio = 1.17%, sparsity = 96.54% , sparse_accuracy = 98.39, training_time = 1416s
