nohup: ignoring input
=================================================================
==================== PARAMETER CONFIGURATION ====================
=================================================================
model=LeNet5_Original (rotated)
criterion=CrossEntropy
C=64
lr=0.001
lambda_reg=0.0002
alpha=0.5
[T1=lambda_reg*alpha=0.0001]
[T2=lambda_reg*(1-alpha)=0.0001]
subgradient_step=100000.0
w0=-0.031
r=2
bucket_zero=32
BestQuantization_target_acc=99.8
final_target_acc=99.7
target_zstd_ratio=0.0179
min_xi=0
max_xi=1
upper_c=1663370
lower_c=0.01
c1=10
c2=1000
first_best_indices=20
accuracy_tollerance=0.2
zeta=50000
l=0.5
n_epochs=100
max_iterations=15
train_optimizer=ADAM
entropy_optimizer=FISTA
pruning=Y
QuantizationType=center
sparsity_threshold=0.001
------------------------------------------------------------
delta = 6.3
Epoch 1: A_NQ = 95.61, H_NQ = 981906, A_Q = 96.4, H_Q = 53085, zstd_ratio = 3.50%, sparse_ratio = 2.73%, sparsity = 87.32% , sparse_accuracy = 96.4, training_time = 1397s
Epoch 75: A_NQ = 98.55, H_NQ = 981736, A_Q = 98.62, H_Q = 17831, zstd_ratio = 1.36%, sparse_ratio = 1.00%, sparsity = 97.24% , sparse_accuracy = 98.62, training_time = 1504s
Epoch 76: A_NQ = 98.66, H_NQ = 981876, A_Q = 98.44, H_Q = 18371, zstd_ratio = 1.40%, sparse_ratio = 1.01%, sparsity = 97.13% , sparse_accuracy = 98.43, training_time = 1438s
Epoch 77: A_NQ = 98.35, H_NQ = 981896, A_Q = 98.54, H_Q = 18296, zstd_ratio = 1.39%, sparse_ratio = 1.01%, sparsity = 97.15% , sparse_accuracy = 98.54, training_time = 1431s
Epoch 78: A_NQ = 98.43, H_NQ = 981886, A_Q = 98.16, H_Q = 17729, zstd_ratio = 1.37%, sparse_ratio = 0.98%, sparsity = 97.27% , sparse_accuracy = 98.14, training_time = 1448s
Epoch 79: A_NQ = 98.35, H_NQ = 981872, A_Q = 98.5, H_Q = 17175, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.38% , sparse_accuracy = 98.46, training_time = 1549s
Epoch 80: A_NQ = 98.13, H_NQ = 981884, A_Q = 98.39, H_Q = 17142, zstd_ratio = 1.34%, sparse_ratio = 0.97%, sparsity = 97.38% , sparse_accuracy = 98.41, training_time = 1482s
Epoch 81: A_NQ = 98.07, H_NQ = 981808, A_Q = 98.57, H_Q = 17306, zstd_ratio = 1.34%, sparse_ratio = 0.97%, sparsity = 97.36% , sparse_accuracy = 98.56, training_time = 1460s
Epoch 82: A_NQ = 98.68, H_NQ = 981802, A_Q = 98.34, H_Q = 17174, zstd_ratio = 1.33%, sparse_ratio = 0.97%, sparsity = 97.38% , sparse_accuracy = 98.33, training_time = 1459s
Epoch 83: A_NQ = 98.66, H_NQ = 981882, A_Q = 98.54, H_Q = 17252, zstd_ratio = 1.35%, sparse_ratio = 0.97%, sparsity = 97.36% , sparse_accuracy = 98.53, training_time = 1547s
Epoch 84: A_NQ = 98.49, H_NQ = 981826, A_Q = 98.8, H_Q = 17890, zstd_ratio = 1.38%, sparse_ratio = 0.98%, sparsity = 97.23% , sparse_accuracy = 98.81, training_time = 1435s
Epoch 85: A_NQ = 98.46, H_NQ = 981838, A_Q = 98.5, H_Q = 17793, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 98.45, training_time = 1420s
Epoch 86: A_NQ = 98.24, H_NQ = 981824, A_Q = 98.6, H_Q = 16888, zstd_ratio = 1.32%, sparse_ratio = 0.95%, sparsity = 97.44% , sparse_accuracy = 98.59, training_time = 1430s
Epoch 87: A_NQ = 98.39, H_NQ = 981880, A_Q = 97.8, H_Q = 17285, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.35% , sparse_accuracy = 97.77, training_time = 1514s
Epoch 88: A_NQ = 98.23, H_NQ = 981892, A_Q = 98.46, H_Q = 16676, zstd_ratio = 1.31%, sparse_ratio = 0.94%, sparsity = 97.48% , sparse_accuracy = 98.47, training_time = 1399s
Epoch 89: A_NQ = 97.84, H_NQ = 981878, A_Q = 97.84, H_Q = 17167, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.37% , sparse_accuracy = 97.83, training_time = 1305s
Epoch 90: A_NQ = 98.67, H_NQ = 981567, A_Q = 98.58, H_Q = 17433, zstd_ratio = 1.34%, sparse_ratio = 0.98%, sparsity = 97.32% , sparse_accuracy = 98.58, training_time = 1245s
Epoch 91: A_NQ = 98.37, H_NQ = 981784, A_Q = 98.54, H_Q = 17213, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.37% , sparse_accuracy = 98.55, training_time = 1264s
Epoch 92: A_NQ = 98.63, H_NQ = 981876, A_Q = 98.55, H_Q = 17130, zstd_ratio = 1.35%, sparse_ratio = 0.96%, sparsity = 97.39% , sparse_accuracy = 98.55, training_time = 1129s
Epoch 93: A_NQ = 98.54, H_NQ = 981864, A_Q = 98.39, H_Q = 18171, zstd_ratio = 1.37%, sparse_ratio = 1.00%, sparsity = 97.16% , sparse_accuracy = 98.38, training_time = 1145s
Epoch 94: A_NQ = 98.44, H_NQ = 981766, A_Q = 98.49, H_Q = 17479, zstd_ratio = 1.35%, sparse_ratio = 0.97%, sparsity = 97.31% , sparse_accuracy = 98.47, training_time = 1094s
Epoch 95: A_NQ = 98.39, H_NQ = 981864, A_Q = 98.18, H_Q = 17398, zstd_ratio = 1.34%, sparse_ratio = 0.96%, sparsity = 97.34% , sparse_accuracy = 98.18, training_time = 1179s
Epoch 96: A_NQ = 98.36, H_NQ = 981816, A_Q = 98.35, H_Q = 18025, zstd_ratio = 1.37%, sparse_ratio = 1.00%, sparsity = 97.20% , sparse_accuracy = 98.33, training_time = 1095s
Epoch 97: A_NQ = 98.66, H_NQ = 981800, A_Q = 98.45, H_Q = 17251, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.37% , sparse_accuracy = 98.44, training_time = 1089s
Epoch 98: A_NQ = 98.7, H_NQ = 981864, A_Q = 98.53, H_Q = 17455, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.33% , sparse_accuracy = 98.53, training_time = 1049s
Epoch 99: A_NQ = 98.41, H_NQ = 981822, A_Q = 98.49, H_Q = 16744, zstd_ratio = 1.32%, sparse_ratio = 0.94%, sparsity = 97.47% , sparse_accuracy = 98.5, training_time = 1036s
Epoch 100: A_NQ = 98.26, H_NQ = 981904, A_Q = 98.26, H_Q = 17787, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 98.23, training_time = 921s
------------------------------------------------------------
delta = 5.0
Epoch 1: A_NQ = 95.48, H_NQ = 981766, A_Q = 95.65, H_Q = 52706, zstd_ratio = 3.32%, sparse_ratio = 2.62%, sparsity = 87.44% , sparse_accuracy = 95.62, training_time = 1541s
Epoch 2: A_NQ = 96.82, H_NQ = 981882, A_Q = 96.58, H_Q = 46364, zstd_ratio = 3.03%, sparse_ratio = 2.37%, sparsity = 89.92% , sparse_accuracy = 96.57, training_time = 1590s
Epoch 3: A_NQ = 97.06, H_NQ = 981858, A_Q = 97.18, H_Q = 40915, zstd_ratio = 2.73%, sparse_ratio = 2.10%, sparsity = 91.68% , sparse_accuracy = 97.18, training_time = 1593s
Epoch 4: A_NQ = 97.44, H_NQ = 981896, A_Q = 97.54, H_Q = 38259, zstd_ratio = 2.58%, sparse_ratio = 1.97%, sparsity = 92.49% , sparse_accuracy = 97.55, training_time = 1597s
Epoch 5: A_NQ = 97.84, H_NQ = 981884, A_Q = 98.01, H_Q = 35556, zstd_ratio = 2.43%, sparse_ratio = 1.85%, sparsity = 93.26% , sparse_accuracy = 97.99, training_time = 1677s
Epoch 6: A_NQ = 97.9, H_NQ = 981874, A_Q = 98.23, H_Q = 33205, zstd_ratio = 2.33%, sparse_ratio = 1.73%, sparsity = 93.86% , sparse_accuracy = 98.25, training_time = 1604s
Epoch 7: A_NQ = 97.83, H_NQ = 981888, A_Q = 98.09, H_Q = 30517, zstd_ratio = 2.19%, sparse_ratio = 1.63%, sparsity = 94.55% , sparse_accuracy = 98.08, training_time = 1617s
Epoch 8: A_NQ = 98.04, H_NQ = 981854, A_Q = 98.06, H_Q = 29326, zstd_ratio = 2.13%, sparse_ratio = 1.57%, sparsity = 94.83% , sparse_accuracy = 98.08, training_time = 1620s
Epoch 9: A_NQ = 98.09, H_NQ = 981878, A_Q = 98.27, H_Q = 28171, zstd_ratio = 2.04%, sparse_ratio = 1.51%, sparsity = 95.10% , sparse_accuracy = 98.27, training_time = 1660s
Epoch 10: A_NQ = 98.2, H_NQ = 981866, A_Q = 98.36, H_Q = 27542, zstd_ratio = 1.98%, sparse_ratio = 1.47%, sparsity = 95.24% , sparse_accuracy = 98.35, training_time = 1625s
Epoch 11: A_NQ = 97.92, H_NQ = 981898, A_Q = 97.95, H_Q = 26594, zstd_ratio = 1.95%, sparse_ratio = 1.43%, sparsity = 95.45% , sparse_accuracy = 97.97, training_time = 1620s
Epoch 12: A_NQ = 98.11, H_NQ = 981864, A_Q = 98.08, H_Q = 26325, zstd_ratio = 1.91%, sparse_ratio = 1.40%, sparsity = 95.52% , sparse_accuracy = 98.1, training_time = 1636s
Epoch 13: A_NQ = 97.93, H_NQ = 981892, A_Q = 97.99, H_Q = 25845, zstd_ratio = 1.87%, sparse_ratio = 1.39%, sparsity = 95.63% , sparse_accuracy = 98.0, training_time = 1654s
Epoch 14: A_NQ = 97.75, H_NQ = 981884, A_Q = 97.84, H_Q = 25037, zstd_ratio = 1.84%, sparse_ratio = 1.34%, sparsity = 95.82% , sparse_accuracy = 97.83, training_time = 1658s
Epoch 15: A_NQ = 98.29, H_NQ = 981878, A_Q = 97.68, H_Q = 24830, zstd_ratio = 1.82%, sparse_ratio = 1.33%, sparsity = 95.86% , sparse_accuracy = 97.67, training_time = 1685s
Epoch 16: A_NQ = 98.48, H_NQ = 981659, A_Q = 98.39, H_Q = 24041, zstd_ratio = 1.77%, sparse_ratio = 1.30%, sparsity = 96.03% , sparse_accuracy = 98.42, training_time = 1674s
Epoch 17: A_NQ = 98.3, H_NQ = 981876, A_Q = 98.29, H_Q = 23610, zstd_ratio = 1.76%, sparse_ratio = 1.28%, sparsity = 96.13% , sparse_accuracy = 98.28, training_time = 1657s
Epoch 18: A_NQ = 98.41, H_NQ = 981892, A_Q = 98.17, H_Q = 25055, zstd_ratio = 1.77%, sparse_ratio = 1.32%, sparsity = 95.78% , sparse_accuracy = 98.15, training_time = 1650s
Epoch 19: A_NQ = 98.15, H_NQ = 981836, A_Q = 98.42, H_Q = 23068, zstd_ratio = 1.73%, sparse_ratio = 1.25%, sparsity = 96.25% , sparse_accuracy = 98.42, training_time = 1523s
Epoch 20: A_NQ = 98.28, H_NQ = 981880, A_Q = 98.38, H_Q = 23185, zstd_ratio = 1.73%, sparse_ratio = 1.27%, sparsity = 96.21% , sparse_accuracy = 98.36, training_time = 1588s
Epoch 21: A_NQ = 97.98, H_NQ = 981836, A_Q = 98.14, H_Q = 22718, zstd_ratio = 1.70%, sparse_ratio = 1.24%, sparsity = 96.32% , sparse_accuracy = 98.12, training_time = 1707s
Epoch 22: A_NQ = 98.35, H_NQ = 981890, A_Q = 98.15, H_Q = 22142, zstd_ratio = 1.68%, sparse_ratio = 1.22%, sparsity = 96.44% , sparse_accuracy = 98.16, training_time = 1633s
Epoch 23: A_NQ = 98.5, H_NQ = 981892, A_Q = 98.22, H_Q = 22018, zstd_ratio = 1.67%, sparse_ratio = 1.21%, sparsity = 96.46% , sparse_accuracy = 98.23, training_time = 1599s
Epoch 24: A_NQ = 98.33, H_NQ = 981888, A_Q = 98.14, H_Q = 22072, zstd_ratio = 1.66%, sparse_ratio = 1.21%, sparsity = 96.45% , sparse_accuracy = 98.13, training_time = 1674s
Epoch 25: A_NQ = 98.3, H_NQ = 981854, A_Q = 98.31, H_Q = 22152, zstd_ratio = 1.65%, sparse_ratio = 1.20%, sparsity = 96.44% , sparse_accuracy = 98.31, training_time = 1616s
Epoch 26: A_NQ = 98.12, H_NQ = 981914, A_Q = 98.31, H_Q = 22112, zstd_ratio = 1.66%, sparse_ratio = 1.22%, sparsity = 96.44% , sparse_accuracy = 98.29, training_time = 1610s
Epoch 27: A_NQ = 96.92, H_NQ = 981581, A_Q = 98.39, H_Q = 21828, zstd_ratio = 1.65%, sparse_ratio = 1.19%, sparsity = 96.51% , sparse_accuracy = 98.37, training_time = 1556s
Epoch 28: A_NQ = 98.08, H_NQ = 981870, A_Q = 98.12, H_Q = 22056, zstd_ratio = 1.65%, sparse_ratio = 1.21%, sparsity = 96.45% , sparse_accuracy = 98.1, training_time = 1643s
Epoch 29: A_NQ = 98.22, H_NQ = 981872, A_Q = 98.51, H_Q = 21621, zstd_ratio = 1.63%, sparse_ratio = 1.19%, sparsity = 96.54% , sparse_accuracy = 98.48, training_time = 1632s
Epoch 30: A_NQ = 98.54, H_NQ = 981888, A_Q = 98.52, H_Q = 21072, zstd_ratio = 1.59%, sparse_ratio = 1.16%, sparsity = 96.66% , sparse_accuracy = 98.52, training_time = 1688s
Epoch 31: A_NQ = 98.44, H_NQ = 981876, A_Q = 98.42, H_Q = 21044, zstd_ratio = 1.58%, sparse_ratio = 1.15%, sparsity = 96.66% , sparse_accuracy = 98.44, training_time = 1686s
Epoch 32: A_NQ = 98.19, H_NQ = 981858, A_Q = 98.39, H_Q = 20908, zstd_ratio = 1.58%, sparse_ratio = 1.16%, sparsity = 96.70% , sparse_accuracy = 98.37, training_time = 1628s
Epoch 33: A_NQ = 98.5, H_NQ = 981892, A_Q = 98.4, H_Q = 20951, zstd_ratio = 1.58%, sparse_ratio = 1.14%, sparsity = 96.68% , sparse_accuracy = 98.42, training_time = 1608s
Epoch 34: A_NQ = 98.49, H_NQ = 981802, A_Q = 98.39, H_Q = 20860, zstd_ratio = 1.58%, sparse_ratio = 1.15%, sparsity = 96.70% , sparse_accuracy = 98.36, training_time = 1640s
Epoch 35: A_NQ = 98.16, H_NQ = 981896, A_Q = 98.38, H_Q = 20888, zstd_ratio = 1.57%, sparse_ratio = 1.15%, sparsity = 96.69% , sparse_accuracy = 98.38, training_time = 1512s
Epoch 36: A_NQ = 98.29, H_NQ = 981832, A_Q = 98.04, H_Q = 20583, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.76% , sparse_accuracy = 98.03, training_time = 1664s
Epoch 37: A_NQ = 98.12, H_NQ = 981866, A_Q = 98.42, H_Q = 21081, zstd_ratio = 1.56%, sparse_ratio = 1.15%, sparsity = 96.64% , sparse_accuracy = 98.42, training_time = 1587s
Epoch 38: A_NQ = 98.38, H_NQ = 981890, A_Q = 98.46, H_Q = 20332, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.81% , sparse_accuracy = 98.45, training_time = 1489s
Epoch 39: A_NQ = 97.74, H_NQ = 981890, A_Q = 98.37, H_Q = 20991, zstd_ratio = 1.58%, sparse_ratio = 1.14%, sparsity = 96.66% , sparse_accuracy = 98.37, training_time = 1469s
Epoch 40: A_NQ = 98.46, H_NQ = 981908, A_Q = 98.2, H_Q = 20068, zstd_ratio = 1.53%, sparse_ratio = 1.10%, sparsity = 96.87% , sparse_accuracy = 98.2, training_time = 1655s
Epoch 41: A_NQ = 98.12, H_NQ = 981846, A_Q = 97.89, H_Q = 20203, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.83% , sparse_accuracy = 97.9, training_time = 1649s
Epoch 42: A_NQ = 98.5, H_NQ = 981781, A_Q = 98.48, H_Q = 20449, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.77% , sparse_accuracy = 98.46, training_time = 1500s
Epoch 43: A_NQ = 98.41, H_NQ = 981862, A_Q = 98.31, H_Q = 20100, zstd_ratio = 1.53%, sparse_ratio = 1.10%, sparsity = 96.85% , sparse_accuracy = 98.31, training_time = 1492s
Epoch 44: A_NQ = 98.1, H_NQ = 981870, A_Q = 98.49, H_Q = 20188, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.83% , sparse_accuracy = 98.46, training_time = 1631s
Epoch 45: A_NQ = 98.55, H_NQ = 981848, A_Q = 98.36, H_Q = 20085, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.85% , sparse_accuracy = 98.37, training_time = 1547s
Epoch 46: A_NQ = 98.4, H_NQ = 981892, A_Q = 98.56, H_Q = 19973, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.88% , sparse_accuracy = 98.53, training_time = 1523s
Epoch 47: A_NQ = 98.34, H_NQ = 981894, A_Q = 98.49, H_Q = 20050, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.86% , sparse_accuracy = 98.49, training_time = 1555s
Epoch 48: A_NQ = 98.31, H_NQ = 981866, A_Q = 98.15, H_Q = 20071, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.85% , sparse_accuracy = 98.16, training_time = 1613s
Epoch 49: A_NQ = 98.63, H_NQ = 981848, A_Q = 98.4, H_Q = 20235, zstd_ratio = 1.51%, sparse_ratio = 1.11%, sparsity = 96.82% , sparse_accuracy = 98.41, training_time = 1511s
Epoch 50: A_NQ = 98.27, H_NQ = 981876, A_Q = 98.33, H_Q = 19805, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.91% , sparse_accuracy = 98.34, training_time = 1533s
Epoch 51: A_NQ = 98.49, H_NQ = 981898, A_Q = 98.59, H_Q = 19765, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.92% , sparse_accuracy = 98.59, training_time = 1529s
Epoch 52: A_NQ = 98.45, H_NQ = 981527, A_Q = 98.57, H_Q = 19760, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.93% , sparse_accuracy = 98.56, training_time = 1622s
Epoch 53: A_NQ = 98.29, H_NQ = 981732, A_Q = 98.43, H_Q = 20064, zstd_ratio = 1.49%, sparse_ratio = 1.10%, sparsity = 96.85% , sparse_accuracy = 98.43, training_time = 1537s
Epoch 54: A_NQ = 98.29, H_NQ = 981892, A_Q = 98.2, H_Q = 19543, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 96.96% , sparse_accuracy = 98.2, training_time = 1521s
Epoch 55: A_NQ = 98.51, H_NQ = 981900, A_Q = 98.34, H_Q = 19746, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.92% , sparse_accuracy = 98.31, training_time = 1511s
Epoch 56: A_NQ = 98.32, H_NQ = 981886, A_Q = 98.29, H_Q = 19612, zstd_ratio = 1.51%, sparse_ratio = 1.07%, sparsity = 96.95% , sparse_accuracy = 98.28, training_time = 1637s
Epoch 57: A_NQ = 98.03, H_NQ = 981874, A_Q = 98.21, H_Q = 19945, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.87% , sparse_accuracy = 98.21, training_time = 1555s
Epoch 58: A_NQ = 98.43, H_NQ = 981872, A_Q = 98.24, H_Q = 20288, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.79% , sparse_accuracy = 98.23, training_time = 1543s
Epoch 59: A_NQ = 98.17, H_NQ = 981830, A_Q = 98.34, H_Q = 19457, zstd_ratio = 1.47%, sparse_ratio = 1.07%, sparsity = 96.97% , sparse_accuracy = 98.33, training_time = 1549s
Epoch 60: A_NQ = 98.77, H_NQ = 981894, A_Q = 98.61, H_Q = 19504, zstd_ratio = 1.47%, sparse_ratio = 1.07%, sparsity = 96.96% , sparse_accuracy = 98.6, training_time = 1621s
Epoch 61: A_NQ = 98.46, H_NQ = 981848, A_Q = 98.51, H_Q = 20027, zstd_ratio = 1.52%, sparse_ratio = 1.09%, sparsity = 96.85% , sparse_accuracy = 98.5, training_time = 1562s
Epoch 62: A_NQ = 98.44, H_NQ = 981826, A_Q = 98.53, H_Q = 19553, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 96.95% , sparse_accuracy = 98.53, training_time = 1505s
Epoch 63: A_NQ = 98.47, H_NQ = 981774, A_Q = 98.53, H_Q = 19596, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.94% , sparse_accuracy = 98.51, training_time = 1511s
Epoch 64: A_NQ = 98.6, H_NQ = 981868, A_Q = 98.43, H_Q = 19671, zstd_ratio = 1.47%, sparse_ratio = 1.07%, sparsity = 96.92% , sparse_accuracy = 98.4, training_time = 1651s
Epoch 65: A_NQ = 98.22, H_NQ = 981838, A_Q = 98.51, H_Q = 19563, zstd_ratio = 1.47%, sparse_ratio = 1.07%, sparsity = 96.94% , sparse_accuracy = 98.49, training_time = 1524s
Epoch 66: A_NQ = 98.62, H_NQ = 981874, A_Q = 98.5, H_Q = 20028, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.84% , sparse_accuracy = 98.51, training_time = 1531s
Epoch 67: A_NQ = 98.32, H_NQ = 981870, A_Q = 98.17, H_Q = 19408, zstd_ratio = 1.47%, sparse_ratio = 1.07%, sparsity = 96.98% , sparse_accuracy = 98.16, training_time = 1580s
Epoch 68: A_NQ = 98.36, H_NQ = 981876, A_Q = 98.43, H_Q = 19045, zstd_ratio = 1.45%, sparse_ratio = 1.04%, sparsity = 97.05% , sparse_accuracy = 98.41, training_time = 1632s
Epoch 69: A_NQ = 98.49, H_NQ = 981878, A_Q = 98.56, H_Q = 19521, zstd_ratio = 1.47%, sparse_ratio = 1.07%, sparsity = 96.94% , sparse_accuracy = 98.5, training_time = 1520s
Epoch 70: A_NQ = 98.41, H_NQ = 981816, A_Q = 98.42, H_Q = 18979, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.07% , sparse_accuracy = 98.44, training_time = 1494s
Epoch 71: A_NQ = 98.38, H_NQ = 981878, A_Q = 98.17, H_Q = 19217, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 97.01% , sparse_accuracy = 98.19, training_time = 1529s
Epoch 72: A_NQ = 98.46, H_NQ = 981888, A_Q = 98.43, H_Q = 19438, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.97% , sparse_accuracy = 98.42, training_time = 1580s
Epoch 73: A_NQ = 98.79, H_NQ = 981652, A_Q = 98.61, H_Q = 18961, zstd_ratio = 1.45%, sparse_ratio = 1.04%, sparsity = 97.07% , sparse_accuracy = 98.62, training_time = 1497s
Epoch 74: A_NQ = 98.47, H_NQ = 981752, A_Q = 98.37, H_Q = 19009, zstd_ratio = 1.43%, sparse_ratio = 1.05%, sparsity = 97.06% , sparse_accuracy = 98.36, training_time = 1380s
Epoch 75: A_NQ = 98.35, H_NQ = 981622, A_Q = 98.23, H_Q = 18979, zstd_ratio = 1.45%, sparse_ratio = 1.04%, sparsity = 97.06% , sparse_accuracy = 98.24, training_time = 1381s
Epoch 76: A_NQ = 98.85, H_NQ = 981621, A_Q = 98.67, H_Q = 18928, zstd_ratio = 1.44%, sparse_ratio = 1.04%, sparsity = 97.08% , sparse_accuracy = 98.67, training_time = 1541s
Epoch 77: A_NQ = 98.56, H_NQ = 981862, A_Q = 98.25, H_Q = 19008, zstd_ratio = 1.45%, sparse_ratio = 1.06%, sparsity = 97.05% , sparse_accuracy = 98.23, training_time = 1439s
Epoch 78: A_NQ = 97.98, H_NQ = 981876, A_Q = 98.14, H_Q = 19111, zstd_ratio = 1.44%, sparse_ratio = 1.06%, sparsity = 97.03% , sparse_accuracy = 98.13, training_time = 1440s
Epoch 79: A_NQ = 98.16, H_NQ = 981886, A_Q = 98.32, H_Q = 19265, zstd_ratio = 1.44%, sparse_ratio = 1.05%, sparsity = 97.00% , sparse_accuracy = 98.35, training_time = 1450s
Epoch 80: A_NQ = 98.51, H_NQ = 981882, A_Q = 98.55, H_Q = 19393, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 96.97% , sparse_accuracy = 98.52, training_time = 1574s
Epoch 81: A_NQ = 97.97, H_NQ = 981872, A_Q = 97.97, H_Q = 19309, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.99% , sparse_accuracy = 97.94, training_time = 1515s
Epoch 82: A_NQ = 98.29, H_NQ = 981860, A_Q = 98.55, H_Q = 19101, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 97.04% , sparse_accuracy = 98.54, training_time = 1417s
Epoch 83: A_NQ = 98.13, H_NQ = 981888, A_Q = 98.16, H_Q = 19218, zstd_ratio = 1.43%, sparse_ratio = 1.05%, sparsity = 97.01% , sparse_accuracy = 98.16, training_time = 1415s
Epoch 84: A_NQ = 98.05, H_NQ = 981830, A_Q = 98.24, H_Q = 18977, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 97.07% , sparse_accuracy = 98.22, training_time = 1521s
Epoch 85: A_NQ = 98.47, H_NQ = 981878, A_Q = 98.23, H_Q = 18975, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 97.06% , sparse_accuracy = 98.23, training_time = 1416s
Epoch 86: A_NQ = 98.43, H_NQ = 981559, A_Q = 98.28, H_Q = 18835, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 97.10% , sparse_accuracy = 98.23, training_time = 1366s
Epoch 87: A_NQ = 98.6, H_NQ = 981870, A_Q = 98.49, H_Q = 19202, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.02% , sparse_accuracy = 98.48, training_time = 1364s
Epoch 88: A_NQ = 98.67, H_NQ = 981874, A_Q = 98.86, H_Q = 18799, zstd_ratio = 1.44%, sparse_ratio = 1.04%, sparsity = 97.10% , sparse_accuracy = 98.87, training_time = 1489s
Epoch 89: A_NQ = 98.6, H_NQ = 981890, A_Q = 98.21, H_Q = 18492, zstd_ratio = 1.39%, sparse_ratio = 1.03%, sparsity = 97.17% , sparse_accuracy = 98.23, training_time = 1281s
Epoch 90: A_NQ = 98.73, H_NQ = 981842, A_Q = 98.63, H_Q = 18890, zstd_ratio = 1.43%, sparse_ratio = 1.03%, sparsity = 97.07% , sparse_accuracy = 98.64, training_time = 1197s
Epoch 91: A_NQ = 98.23, H_NQ = 981884, A_Q = 98.38, H_Q = 18529, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 97.15% , sparse_accuracy = 98.37, training_time = 1177s
Epoch 92: A_NQ = 98.79, H_NQ = 981680, A_Q = 98.57, H_Q = 18253, zstd_ratio = 1.41%, sparse_ratio = 1.02%, sparsity = 97.21% , sparse_accuracy = 98.58, training_time = 1228s
Epoch 93: A_NQ = 98.44, H_NQ = 981866, A_Q = 98.62, H_Q = 19118, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 97.02% , sparse_accuracy = 98.61, training_time = 1180s
Epoch 94: A_NQ = 98.7, H_NQ = 981868, A_Q = 98.36, H_Q = 19290, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.99% , sparse_accuracy = 98.37, training_time = 1125s
Epoch 95: A_NQ = 98.66, H_NQ = 981872, A_Q = 98.49, H_Q = 18580, zstd_ratio = 1.43%, sparse_ratio = 1.03%, sparsity = 97.14% , sparse_accuracy = 98.47, training_time = 1108s
Epoch 96: A_NQ = 98.46, H_NQ = 981900, A_Q = 98.41, H_Q = 18251, zstd_ratio = 1.42%, sparse_ratio = 1.02%, sparsity = 97.21% , sparse_accuracy = 98.4, training_time = 1159s
Epoch 97: A_NQ = 98.6, H_NQ = 981910, A_Q = 98.51, H_Q = 18512, zstd_ratio = 1.40%, sparse_ratio = 1.04%, sparsity = 97.15% , sparse_accuracy = 98.51, training_time = 1062s
